gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.638917,0.728593,-0.000000,0.565182,0.620521,-0.008206,0.545927,0.477614,-0.022765,0.539245,0.372383,-0.041841,0.511093,0.281272,-0.060616,0.705834,0.398000,-0.010632,0.760766,0.266794,-0.035254,0.782153,0.183965,-0.054687,0.802177,0.108486,-0.067415,0.762406,0.440164,-0.022679,0.738917,0.394313,-0.055387,0.673093,0.481128,-0.065502,0.638618,0.533945,-0.065980,0.806085,0.497042,-0.037633,0.773129,0.453750,-0.064473,0.701400,0.526347,-0.064290,0.662539,0.568910,-0.058590,0.842831,0.559243,-0.055443,0.887236,0.469513,-0.073169,0.907960,0.422875,-0.076948,0.929977,0.370756,-0.076912
rock,0.633517,0.724856,-0.000000,0.566320,0.613436,-0.008337,0.553867,0.465577,-0.021803,0.550583,0.353540,-0.039571,0.520905,0.252097,-0.056865,0.713426,0.397915,-0.007288,0.773874,0.269166,-0.029876,0.799626,0.190181,-0.047663,0.822344,0.117942,-0.059520,0.766200,0.441308,-0.018813,0.746394,0.393497,-0.050288,0.676887,0.473090,-0.060258,0.638065,0.521918,-0.060747,0.806057,0.499408,-0.033302,0.776665,0.454996,-0.059620,0.700300,0.521756,-0.059925,0.658036,0.559647,-0.054467,0.839864,0.563624,-0.050544,0.885672,0.477968,-0.068160,0.908309,0.432720,-0.072174,0.933469,0.380300,-0.072157
rock,0.634274,0.723339,-0.000000,0.565341,0.614219,-0.010154,0.553576,0.466193,-0.024530,0.554573,0.352055,-0.042609,0.527933,0.252976,-0.060234,0.711962,0.397256,-0.010675,0.776734,0.266512,-0.033806,0.806497,0.186725,-0.051887,0.831741,0.115204,-0.064010,0.766053,0.440704,-0.021315,0.747511,0.393358,-0.052757,0.675789,0.472752,-0.062880,0.634810,0.520679,-0.063773,0.807013,0.499534,-0.034902,0.778653,0.454580,-0.061612,0.701350,0.517531,-0.062792,0.657798,0.553193,-0.058121,0.841963,0.564768,-0.051297,0.889020,0.480864,-0.069641,0.910767,0.434554,-0.074313,0.934055,0.381446,-0.074845
rock,0.624004,0.733520,-0.000000,0.555445,0.621721,-0.008010,0.547528,0.471202,-0.021470,0.551402,0.355992,-0.039147,0.525572,0.251867,-0.056684,0.711933,0.405893,-0.006810,0.779826,0.278551,-0.028880,0.811635,0.200115,-0.047015,0.839930,0.130078,-0.059399,0.765066,0.453597,-0.018433,0.745580,0.403145,-0.050906,0.672589,0.482420,-0.062485,0.630370,0.536006,-0.063922,0.804686,0.515953,-0.032572,0.779210,0.465761,-0.059763,0.702107,0.529397,-0.062101,0.656887,0.568507,-0.058029,0.838985,0.585243,-0.049236,0.888678,0.505271,-0.066572,0.910233,0.463770,-0.071013,0.932166,0.415023,-0.071628
rock,0.617998,0.741637,-0.000000,0.550488,0.625786,-0.006353,0.545468,0.473694,-0.020012,0.553560,0.359790,-0.038160,0.533128,0.256355,-0.056232,0.710130,0.417273,-0.008308,0.779778,0.288373,-0.031001,0.809396,0.209668,-0.049227,0.835736,0.139902,-0.061681,0.765421,0.464365,-0.020865,0.741559,0.414214,-0.053768,0.666303,0.488994,-0.065293,0.622881,0.538867,-0.067071,0.804666,0.526860,-0.035558,0.772197,0.478095,-0.062801,0.689188,0.538151,-0.064978,0.641060,0.575572,-0.061240,0.838255,0.597425,-0.052621,0.883602,0.518754,-0.070395,0.903915,0.474395,-0.074961,0.926412,0.423330,-0.075860
rock,0.612418,0.744590,-0.000000,0.545586,0.628086,-0.006470,0.541500,0.475860,-0.019174,0.549038,0.361718,-0.036325,0.528543,0.258313,-0.053307,0.702346,0.419080,-0.005990,0.771813,0.288448,-0.027398,0.803282,0.209828,-0.044587,0.831901,0.140048,-0.056328,0.758063,0.467218,-0.018178,0.737045,0.411294,-0.049754,0.665116,0.486727,-0.060696,0.624461,0.537196,-0.061879,0.798343,0.529654,-0.032609,0.767194,0.476894,-0.058873,0.685720,0.540478,-0.060655,0.639353,0.579526,-0.056437,0.833512,0.599588,-0.049465,0.878663,0.518118,-0.066446,0.895778,0.474033,-0.070686,0.914956,0.422793,-0.071186
rock,0.632663,0.722162,-0.000000,0.557444,0.611388,-0.008732,0.538410,0.468532,-0.022809,0.532646,0.363871,-0.041344,0.506814,0.271504,-0.059657,0.696316,0.392805,-0.007703,0.752110,0.261360,-0.031020,0.775311,0.178051,-0.050088,0.795109,0.101656,-0.062499,0.753322,0.433063,-0.018398,0.729208,0.381806,-0.049690,0.667540,0.469875,-0.060175,0.635293,0.525417,-0.060722,0.798202,0.486537,-0.031956,0.763556,0.442070,-0.057073,0.698694,0.517831,-0.057055,0.664585,0.563233,-0.051474,0.837986,0.546175,-0.048501,0.877828,0.458045,-0.064186,0.895621,0.414459,-0.067342,0.914530,0.364271,-0.066934
rock,0.726087,0.729607,-0.000000,0.624953,0.655047,-0.003577,0.559127,0.556923,-0.011112,0.522721,0.486915,-0.024130,0.472324,0.435526,-0.037123,0.622037,0.426707,0.006663,0.612295,0.314726,-0.009906,0.606981,0.247469,-0.026340,0.606547,0.189372,-0.036484,0.684519,0.437980,-0.002875,0.664079,0.413296,-0.027245,0.658592,0.502414,-0.039129,0.664430,0.563635,-0.040521,0.743130,0.460782,-0.014493,0.723850,0.434014,-0.033470,0.707371,0.516701,-0.034592,0.702506,0.573559,-0.029875,0.798680,0.485952,-0.028862,0.800556,0.401679,-0.038060,0.796561,0.359927,-0.039969,0.794355,0.317173,-0.039296
rock,0.730770,0.727885,-0.000000,0.627977,0.656853,-0.001162,0.561510,0.567433,-0.006295,0.527249,0.504342,-0.017149,0.472965,0.459625,-0.027992,0.608471,0.439027,0.013126,0.592941,0.332781,-0.000375,0.582733,0.268669,-0.015459,0.577233,0.214130,-0.024905,0.669599,0.441940,0.003540,0.649915,0.416552,-0.017548,0.651934,0.503232,-0.029980,0.660109,0.563773,-0.032220,0.728047,0.455163,-0.007854,0.707788,0.426044,-0.023670,0.699336,0.507146,-0.026072,0.698310,0.565524,-0.022978,0.785601,0.470637,-0.021807,0.781590,0.389903,-0.028518,0.770146,0.351379,-0.030602,0.758957,0.313826,-0.030583
rock,0.751262,0.710739,-0.000000,0.646896,0.642504,0.000984,0.571061,0.558039,-0.001318,0.528749,0.502321,-0.009528,0.474522,0.461468,-0.017675,0.617024,0.430943,0.021387,0.595026,0.329635,0.012478,0.580588,0.268723,0.000036,0.570083,0.215631,-0.007875,0.673541,0.431881,0.012469,0.646848,0.398926,-0.002745,0.652600,0.480262,-0.014095,0.664042,0.538148,-0.016375,0.728843,0.441539,0.001708,0.704714,0.406405,-0.009381,0.703768,0.486868,-0.012679,0.709663,0.543025,-0.010957,0.782882,0.451895,-0.011392,0.774495,0.370096,-0.015448,0.759788,0.331987,-0.018058,0.748237,0.292405,-0.018872
rock,0.755328,0.709697,-0.000000,0.649220,0.644065,0.002556,0.572610,0.554490,0.002873,0.538530,0.491876,-0.003378,0.494121,0.449571,-0.009344,0.609955,0.434803,0.028096,0.590092,0.334009,0.020394,0.581039,0.271569,0.008663,0.574590,0.216065,0.001182,0.673231,0.426576,0.018593,0.650519,0.392412,0.003419,0.652952,0.455054,-0.009452,0.655223,0.497648,-0.012652,0.735361,0.430624,0.006936,0.716039,0.404722,-0.004911,0.719249,0.490048,-0.008477,0.725422,0.546705,-0.006127,0.798885,0.437594,-0.007182,0.789196,0.361085,-0.011970,0.778079,0.325423,-0.014748,0.766666,0.286230,-0.015044
rock,0.770519,0.688320,-0.000000,0.673374,0.636490,0.000628,0.592048,0.565622,-0.000365,0.545358,0.517428,-0.007413,0.493838,0.482649,-0.013609,0.606113,0.431995,0.027496,0.571813,0.335422,0.021413,0.558100,0.279475,0.011388,0.546377,0.229538,0.004962,0.662028,0.419866,0.019357,0.620235,0.375461,0.006319,0.623285,0.426464,-0.006417,0.624987,0.454713,-0.010013,0.719187,0.417965,0.009276,0.686135,0.387427,-0.000141,0.696310,0.472558,-0.003570,0.708577,0.524839,-0.001481,0.779257,0.419053,-0.003329,0.758776,0.341458,-0.005942,0.738916,0.306953,-0.008123,0.719114,0.266327,-0.008274
rock,0.746404,0.703123,0.000000,0.649638,0.654572,0.004737,0.569683,0.581864,0.008390,0.534387,0.526983,0.005445,0.499838,0.490642,0.003338,0.584498,0.440784,0.038528,0.551409,0.344680,0.036075,0.534805,0.287642,0.027792,0.522582,0.235441,0.022477,0.639039,0.422934,0.030452,0.614754,0.379416,0.020423,0.635936,0.448193,0.008749,0.652606,0.486853,0.006831,0.697687,0.413266,0.020388,0.678093,0.372148,0.012054,0.697816,0.457551,0.007409,0.715759,0.510176,0.009435,0.765156,0.408105,0.008447,0.748628,0.324309,0.006628,0.728284,0.287137,0.003825,0.706524,0.246359,0.003545
rock,0.733287,0.688955,0.000000,0.647518,0.632994,0.007292,0.573498,0.563134,0.012414,0.536435,0.515676,0.011347,0.495296,0.492897,0.010758,0.587208,0.440482,0.036033,0.544140,0.340519,0.034784,0.520773,0.289090,0.028379,0.505392,0.245033,0.024413,0.636470,0.422581,0.027876,0.606700,0.371345,0.021822,0.640218,0.445608,0.013704,0.673595,0.497125,0.013063,0.688939,0.410495,0.018018,0.664376,0.357281,0.013007,0.688140,0.430125,0.008761,0.713415,0.480717,0.009657,0.749666,0.402345,0.006704,0.727611,0.317483,0.006610,0.702932,0.278013,0.003642,0.680404,0.240166,0.002507
rock,0.734698,0.689424,0.000000,0.727625,0.595662,0.012301,0.684508,0.515876,0.019877,0.625639,0.472203,0.021819,0.572974,0.460335,0.023641,0.676159,0.430550,0.033203,0.628383,0.337615,0.033918,0.587189,0.300329,0.032480,0.556392,0.270552,0.031212,0.662059,0.443554,0.023311,0.626703,0.359547,0.019124,0.655316,0.404430,0.016121,0.682959,0.448241,0.017397,0.657959,0.472493,0.012269,0.607062,0.391131,0.005715,0.627159,0.431975,0.002948,0.644383,0.458607,0.003949,0.656979,0.515762,0.000581,0.581070,0.464951,-0.002329,0.531026,0.448350,-0.004764,0.488115,0.425798,-0.005492
rock,0.754351,0.681008,0.000000,0.648289,0.624643,0.011344,0.563313,0.558426,0.017799,0.517367,0.512142,0.017052,0.471785,0.490588,0.016818,0.580659,0.435126,0.039523,0.538446,0.335094,0.037913,0.512798,0.285503,0.031850,0.493883,0.240102,0.027999,0.633769,0.419454,0.028786,0.597481,0.375068,0.020880,0.621460,0.449036,0.012748,0.646985,0.488227,0.012570,0.690391,0.409661,0.016519,0.659702,0.363603,0.009148,0.681653,0.444771,0.005832,0.707188,0.491414,0.008177,0.754643,0.404572,0.003048,0.723306,0.327464,0.001290,0.691899,0.289136,-0.001421,0.663389,0.245386,-0.001842
rock,0.755758,0.667897,-0.000000,0.663821,0.610438,0.011403,0.587030,0.545041,0.018246,0.544270,0.499680,0.018198,0.493375,0.476522,0.018597,0.594381,0.426342,0.039457,0.551891,0.331358,0.038205,0.528029,0.281170,0.032924,0.511608,0.235594,0.029826,0.644099,0.412049,0.028757,0.607764,0.369319,0.021700,0.636061,0.447129,0.015511,0.665098,0.495636,0.016915,0.693952,0.403273,0.016415,0.664736,0.360386,0.009667,0.685805,0.438556,0.007429,0.710858,0.485044,0.010566,0.750332,0.398282,0.002885,0.724468,0.323850,0.001048,0.703015,0.290044,-0.001061,0.685275,0.251022,-0.000687
rock,0.739757,0.663728,-0.000000,0.655029,0.600522,0.003952,0.585777,0.525836,0.004416,0.546268,0.475586,-0.001260,0.490510,0.446358,-0.006325,0.597310,0.409270,0.027249,0.556808,0.306009,0.020427,0.529565,0.250612,0.010934,0.508223,0.203611,0.004998,0.642079,0.402536,0.017786,0.619651,0.367372,0.003202,0.641492,0.447419,-0.007375,0.663237,0.498831,-0.008195,0.687918,0.401154,0.006594,0.670471,0.363906,-0.005393,0.684224,0.443731,-0.009303,0.701352,0.494125,-0.006762,0.739879,0.399157,-0.006481,0.727873,0.324542,-0.010872,0.710277,0.285742,-0.013871,0.694045,0.241589,-0.014179
rock,0.743033,0.675993,-0.000000,0.651265,0.607151,0.007253,0.579763,0.524557,0.011472,0.541067,0.465570,0.008841,0.492957,0.425558,0.007054,0.597326,0.410097,0.038484,0.564762,0.313379,0.035078,0.546365,0.257426,0.027108,0.533178,0.208044,0.022190,0.646655,0.403320,0.028466,0.612557,0.360383,0.016665,0.622530,0.427189,0.005593,0.634808,0.467516,0.004392,0.696249,0.401825,0.016585,0.668725,0.363938,0.006667,0.677233,0.445036,0.002812,0.692753,0.494897,0.005617,0.752338,0.401023,0.002973,0.736003,0.327343,0.000167,0.718172,0.290972,-0.002178,0.704007,0.248552,-0.001840
rock,0.715571,0.685448,-0.000000,0.621630,0.607361,0.006564,0.563967,0.513878,0.008713,0.543699,0.439265,0.004834,0.504836,0.376692,0.001749,0.599725,0.408171,0.028905,0.587548,0.313901,0.023346,0.581811,0.253884,0.014672,0.577987,0.202167,0.009332,0.654065,0.408329,0.018656,0.621816,0.366828,0.006397,0.622454,0.418512,-0.003004,0.627208,0.447951,-0.004371,0.706014,0.416694,0.006976,0.678549,0.380614,-0.002007,0.674873,0.454095,-0.001409,0.681581,0.502041,0.003034,0.758689,0.426011,-0.006632,0.751449,0.348831,-0.009810,0.737206,0.310846,-0.009898,0.725662,0.268989,-0.008237
rock,0.697565,0.696730,-0.000000,0.617500,0.609620,0.000995,0.575658,0.503736,0.000102,0.557914,0.422180,-0.005851,0.506299,0.357462,-0.011014,0.634986,0.404187,0.021023,0.633003,0.301450,0.011269,0.630080,0.235617,0.000409,0.629051,0.181871,-0.005929,0.690613,0.415669,0.012475,0.671396,0.375185,-0.006389,0.660140,0.449472,-0.015737,0.660567,0.500196,-0.014905,0.738032,0.433271,0.001844,0.719613,0.393749,-0.013582,0.695600,0.464423,-0.013991,0.688514,0.513098,-0.008168,0.784008,0.452077,-0.011011,0.790434,0.371735,-0.018257,0.788245,0.330399,-0.019641,0.789738,0.287705,-0.017788
rock,0.689555,0.703304,-0.000000,0.612453,0.614985,-0.001842,0.572423,0.508350,-0.003081,0.558171,0.423898,-0.008936,0.516233,0.347004,-0.013951,0.640012,0.410870,0.023492,0.647646,0.301941,0.015208,0.648407,0.235108,0.005001,0.650147,0.182166,-0.001070,0.695676,0.423587,0.016743,0.677520,0.370499,-0.001472,0.659507,0.441145,-0.012141,0.653814,0.491696,-0.011880,0.742799,0.441324,0.007576,0.724870,0.392490,-0.007814,0.696222,0.462040,-0.010863,0.684532,0.509958,-0.006480,0.790027,0.461374,-0.003840,0.798883,0.377737,-0.011465,0.799501,0.337435,-0.014552,0.802535,0.294726,-0.013743
rock,0.686715,0.703709,-0.000000,0.612612,0.611299,0.001148,0.576654,0.504366,0.000466,0.563625,0.420518,-0.005273,0.520730,0.343233,-0.010243,0.647429,0.408500,0.023960,0.654667,0.301718,0.015541,0.658499,0.236913,0.005808,0.662845,0.184632,0.000094,0.700843,0.422643,0.015391,0.678227,0.367140,-0.002202,0.659586,0.436034,-0.011451,0.654263,0.483867,-0.010636,0.745494,0.442057,0.004522,0.724725,0.390295,-0.010222,0.694287,0.458740,-0.011824,0.681233,0.505059,-0.006906,0.789703,0.464679,-0.008394,0.800551,0.382402,-0.015828,0.799993,0.343651,-0.018246,0.802243,0.301623,-0.017135
rock,0.685343,0.704909,-0.000000,0.612915,0.612713,-0.010622,0.575135,0.503801,-0.014314,0.564234,0.412773,-0.020618,0.534450,0.325949,-0.025619,0.646017,0.406937,0.020784,0.671457,0.300989,0.013607,0.684889,0.236238,0.003856,0.696070,0.186139,-0.002111,0.702703,0.425582,0.019161,0.696698,0.367181,0.001755,0.668728,0.433294,-0.009556,0.654500,0.479324,-0.009783,0.748022,0.447851,0.014264,0.745844,0.393665,-0.000922,0.709199,0.458657,-0.006083,0.690649,0.503377,-0.002905,0.792811,0.472690,0.006557,0.812964,0.393856,-0.000352,0.818417,0.360620,-0.004265,0.827309,0.323241,-0.004069
rock,0.669750,0.716074,-0.000000,0.598453,0.606487,-0.002924,0.571127,0.492779,-0.002936,0.567106,0.402540,-0.006860,0.540924,0.325852,-0.009547,0.667145,0.414623,0.028725,0.704270,0.305226,0.025965,0.720646,0.236710,0.019168,0.732939,0.185110,0.014513,0.722427,0.437419,0.023818,0.723805,0.369544,0.012223,0.692829,0.425738,0.003740,0.676985,0.471488,0.003992,0.765458,0.466931,0.016189,0.767075,0.408882,0.007145,0.726838,0.466216,0.003368,0.707497,0.508288,0.005765,0.807715,0.501894,0.006095,0.836842,0.425725,0.003126,0.850862,0.390522,0.000077,0.871401,0.353278,-0.000046
rock,0.662306,0.722722,-0.000000,0.618237,0.604677,0.001414,0.613963,0.480770,-0.000051,0.620732,0.383449,-0.005558,0.592467,0.299799,-0.010069,0.697900,0.417241,0.018796,0.741979,0.315333,0.013200,0.760371,0.250639,0.006424,0.775638,0.199631,0.001744,0.743096,0.445586,0.010388,0.754939,0.383556,-0.002396,0.716974,0.434884,-0.007625,0.694534,0.474333,-0.006438,0.775371,0.482707,0.000192,0.789309,0.425275,-0.009390,0.739402,0.469382,-0.009466,0.710758,0.500001,-0.005864,0.807920,0.526024,-0.011821,0.852184,0.451584,-0.015920,0.871016,0.413132,-0.017177,0.893953,0.373217,-0.016539
rock,0.657028,0.716716,-0.000000,0.615788,0.595847,0.000776,0.611140,0.472450,-0.002308,0.616255,0.377554,-0.009530,0.588292,0.296692,-0.015904,0.697998,0.410135,0.014607,0.741187,0.311756,0.006483,0.759111,0.248559,-0.001691,0.773818,0.198078,-0.006987,0.746127,0.439311,0.005679,0.749081,0.380659,-0.008846,0.710751,0.431092,-0.014141,0.688823,0.471998,-0.013147,0.780100,0.477665,-0.005150,0.785831,0.424564,-0.016059,0.736533,0.467051,-0.015488,0.707910,0.497867,-0.011546,0.812850,0.521740,-0.017971,0.853121,0.448886,-0.023146,0.870691,0.409599,-0.024261,0.890760,0.370137,-0.023504
rock,0.662396,0.718182,-0.000000,0.617494,0.601110,0.000563,0.612584,0.478259,-0.001433,0.618532,0.382123,-0.007270,0.592611,0.299770,-0.012170,0.695507,0.411489,0.016777,0.739566,0.309328,0.010435,0.759291,0.245407,0.003337,0.776048,0.195337,-0.001373,0.742154,0.439860,0.008867,0.752326,0.380227,-0.004167,0.714771,0.430729,-0.009151,0.692754,0.470169,-0.007817,0.775537,0.477482,-0.000895,0.787690,0.421509,-0.010660,0.738708,0.463710,-0.010419,0.710782,0.494054,-0.006622,0.807990,0.521156,-0.012571,0.850361,0.446994,-0.016892,0.868871,0.406991,-0.018052,0.891254,0.366590,-0.017315
rock,0.659159,0.713004,-0.000000,0.616948,0.592532,0.002816,0.612999,0.471213,0.000932,0.619122,0.377125,-0.005202,0.593449,0.295643,-0.010591,0.697762,0.407924,0.016760,0.742552,0.305029,0.010804,0.761408,0.241743,0.003899,0.776906,0.192034,-0.000821,0.744774,0.436193,0.007692,0.747478,0.379350,-0.003660,0.710011,0.429770,-0.007902,0.688939,0.471064,-0.006830,0.778723,0.474717,-0.002947,0.784107,0.421572,-0.010945,0.733168,0.463364,-0.010431,0.703420,0.494229,-0.007322,0.811427,0.519672,-0.015321,0.853674,0.448003,-0.018820,0.871858,0.408658,-0.019874,0.892596,0.369554,-0.019492
rock,0.655282,0.713390,-0.000000,0.617136,0.591089,0.004037,0.615914,0.469508,0.002282,0.624623,0.375427,-0.003838,0.598899,0.290570,-0.009218,0.699458,0.407393,0.016353,0.743315,0.305057,0.010336,0.762170,0.242797,0.003704,0.778266,0.193267,-0.000799,0.745355,0.436112,0.006614,0.742634,0.380337,-0.003985,0.704942,0.429694,-0.007326,0.685040,0.468780,-0.006028,0.777342,0.474900,-0.004622,0.778773,0.421801,-0.012147,0.728416,0.462226,-0.010606,0.700356,0.492266,-0.007114,0.808351,0.519326,-0.017478,0.850461,0.447196,-0.021209,0.869711,0.407321,-0.021765,0.891246,0.368353,-0.021021
rock,0.617075,0.759471,-0.000000,0.708451,0.715542,-0.007133,0.790806,0.625099,-0.016665,0.848200,0.548507,-0.032047,0.908131,0.495661,-0.047015,0.777938,0.462958,0.009303,0.814033,0.334726,-0.005368,0.834366,0.260119,-0.021023,0.852107,0.199902,-0.031489,0.716331,0.458885,-0.000478,0.764337,0.412594,-0.025534,0.763256,0.504063,-0.039553,0.759650,0.566692,-0.041689,0.658270,0.467941,-0.013026,0.700938,0.408967,-0.032474,0.706283,0.498452,-0.037124,0.707683,0.565811,-0.034223,0.599873,0.479511,-0.028360,0.607769,0.365805,-0.037769,0.611816,0.298476,-0.042686,0.619293,0.233546,-0.044500
rock,0.570518,0.716683,-0.000000,0.673965,0.662926,-0.003406,0.760154,0.572140,-0.011236,0.816650,0.501152,-0.025356,0.865457,0.456417,-0.039258,0.704398,0.413547,0.012104,0.719584,0.292230,-0.001424,0.725495,0.220314,-0.016523,0.732306,0.157849,-0.026788,0.637662,0.414426,0.001186,0.648668,0.373005,-0.021726,0.648623,0.458208,-0.034960,0.648838,0.514648,-0.037201,0.574782,0.429499,-0.012055,0.582492,0.383770,-0.030258,0.590193,0.472724,-0.033550,0.596707,0.533888,-0.030131,0.513661,0.447585,-0.027856,0.497645,0.350452,-0.036714,0.489893,0.296699,-0.040268,0.486627,0.240625,-0.040995
rock,0.564908,0.710429,-0.000000,0.665347,0.657685,-0.005408,0.747480,0.568610,-0.013792,0.802162,0.497538,-0.027804,0.846971,0.452116,-0.041477,0.689356,0.416500,0.009743,0.692779,0.290555,-0.003959,0.689656,0.215661,-0.018448,0.687461,0.149430,-0.028388,0.623697,0.417699,0.000066,0.627009,0.367384,-0.024243,0.627221,0.456852,-0.036829,0.630034,0.514346,-0.037861,0.561328,0.431301,-0.012029,0.564867,0.378407,-0.031927,0.575260,0.471277,-0.035219,0.586645,0.531316,-0.030963,0.500059,0.449840,-0.026631,0.476524,0.351292,-0.036398,0.464111,0.302236,-0.040082,0.460148,0.247056,-0.040398
rock,0.581386,0.725516,-0.000000,0.680420,0.673856,-0.005911,0.763431,0.588684,-0.014385,0.819604,0.519236,-0.028498,0.867767,0.471287,-0.042324,0.708520,0.433363,0.010634,0.713566,0.308215,-0.002692,0.714108,0.237256,-0.017281,0.716095,0.175843,-0.027225,0.644316,0.434575,0.001132,0.652304,0.387566,-0.021350,0.654810,0.472614,-0.034171,0.659428,0.528594,-0.036100,0.582484,0.449206,-0.010976,0.590928,0.401927,-0.028816,0.599967,0.489298,-0.032581,0.609939,0.546330,-0.029479,0.523018,0.467718,-0.025754,0.505208,0.371575,-0.034587,0.495447,0.319416,-0.038600,0.492746,0.262348,-0.039591
rock,0.595620,0.720794,-0.000000,0.697536,0.665229,-0.003802,0.780640,0.579205,-0.011786,0.836165,0.508494,-0.026017,0.881896,0.458024,-0.039883,0.725640,0.427709,0.013131,0.730296,0.302470,-0.000825,0.731327,0.229517,-0.015346,0.733448,0.165785,-0.025164,0.661813,0.428642,0.001832,0.671959,0.375110,-0.022740,0.677609,0.464505,-0.035788,0.683972,0.523089,-0.037119,0.601096,0.442718,-0.012175,0.611637,0.387742,-0.032470,0.621768,0.479992,-0.036379,0.630587,0.540888,-0.032474,0.541718,0.462050,-0.028664,0.527130,0.364783,-0.038872,0.519839,0.312593,-0.043400,0.517188,0.254829,-0.044340
rock,0.629482,0.712334,-0.000000,0.719278,0.649202,-0.005333,0.792369,0.549976,-0.013984,0.841973,0.472677,-0.028393,0.880107,0.414001,-0.042625,0.721655,0.403578,0.009977,0.716203,0.273466,-0.004427,0.711941,0.196117,-0.018613,0.707895,0.131168,-0.028359,0.657240,0.410321,-0.001087,0.671449,0.353389,-0.025312,0.689832,0.442645,-0.037043,0.701118,0.502252,-0.037624,0.598518,0.431533,-0.015117,0.609426,0.371798,-0.035626,0.631918,0.460904,-0.038615,0.649036,0.520646,-0.034294,0.541736,0.459960,-0.031745,0.521290,0.360831,-0.042875,0.510609,0.308052,-0.047231,0.506337,0.249579,-0.047879
rock,0.646836,0.724427,-0.000000,0.731465,0.648490,-0.007043,0.793297,0.537634,-0.017185,0.832397,0.452854,-0.033033,0.869724,0.389471,-0.049187,0.700876,0.411097,0.006487,0.672513,0.278389,-0.009832,0.654980,0.202785,-0.025453,0.643439,0.138562,-0.036644,0.639378,0.430524,-0.004998,0.642786,0.368977,-0.032141,0.675655,0.458674,-0.046282,0.699117,0.519559,-0.048589,0.582145,0.462996,-0.019419,0.582826,0.404719,-0.042826,0.619165,0.492650,-0.047865,0.651288,0.548270,-0.045044,0.526683,0.504911,-0.036450,0.489179,0.409512,-0.050561,0.469043,0.362583,-0.056362,0.459264,0.306692,-0.058016
rock,0.652530,0.728620,-0.000000,0.729732,0.649692,-0.007284,0.787230,0.538975,-0.017921,0.819170,0.451903,-0.033770,0.848723,0.382329,-0.049990,0.689833,0.417071,0.002701,0.655596,0.287794,-0.013796,0.633577,0.214517,-0.028486,0.616786,0.151711,-0.039069,0.627228,0.441501,-0.008562,0.622506,0.381094,-0.035386,0.658776,0.469538,-0.047652,0.684267,0.525803,-0.048879,0.571061,0.477095,-0.022566,0.563747,0.420611,-0.046353,0.604599,0.506536,-0.049891,0.640288,0.557017,-0.046173,0.516578,0.521732,-0.039024,0.474105,0.431729,-0.054132,0.452759,0.392612,-0.059175,0.440653,0.341656,-0.060002
rock,0.651013,0.729140,0.000000,0.727049,0.648111,-0.007758,0.781648,0.532777,-0.018486,0.812352,0.443524,-0.034277,0.843560,0.371607,-0.050611,0.680684,0.418085,0.000801,0.644318,0.289318,-0.016276,0.622195,0.216113,-0.031321,0.605260,0.152902,-0.042201,0.618749,0.445307,-0.010361,0.613713,0.382788,-0.037922,0.653831,0.469272,-0.050649,0.681957,0.524933,-0.052335,0.563361,0.483172,-0.024161,0.556833,0.427907,-0.048263,0.600843,0.511253,-0.051855,0.638724,0.560815,-0.048391,0.510508,0.529766,-0.040483,0.464456,0.440966,-0.056132,0.440873,0.401642,-0.061429,0.426481,0.350513,-0.062503
rock,0.644050,0.720019,0.000000,0.722732,0.641782,-0.008411,0.776138,0.526972,-0.019569,0.804392,0.439545,-0.035596,0.832604,0.368725,-0.052373,0.673028,0.412234,-0.001524,0.634001,0.283475,-0.019361,0.608941,0.210798,-0.035161,0.589759,0.147373,-0.046579,0.609146,0.439618,-0.012307,0.598845,0.379732,-0.041015,0.638888,0.464443,-0.054771,0.669109,0.519890,-0.057194,0.551910,0.477459,-0.025525,0.540535,0.423260,-0.050748,0.584691,0.505989,-0.055057,0.625109,0.556716,-0.052048,0.498327,0.522946,-0.041227,0.451569,0.438462,-0.057568,0.427353,0.401388,-0.063198,0.413595,0.352684,-0.064528
rock,0.642417,0.719574,0.000000,0.722453,0.639213,-0.009766,0.774639,0.523049,-0.021333,0.800398,0.434751,-0.037420,0.826604,0.361571,-0.054127,0.667314,0.412855,-0.002792,0.625353,0.282121,-0.021430,0.600318,0.209133,-0.037250,0.581039,0.145639,-0.048507,0.604767,0.440588,-0.012905,0.593803,0.376732,-0.042774,0.633036,0.462780,-0.056564,0.661382,0.518708,-0.058558,0.548091,0.478658,-0.025632,0.536638,0.422276,-0.052209,0.579786,0.508108,-0.056679,0.618435,0.558683,-0.053221,0.493700,0.524724,-0.040877,0.446010,0.439724,-0.058212,0.423590,0.404269,-0.064225,0.411484,0.355765,-0.065485
